ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,price,size,channel_id,order_id,flags,ts_in_delta,sequence,symbol
2025-09-24T20:06:49.920701798Z,2025-09-24T20:06:49.920546323Z,160,1,432669,C,B,64.830000000,1,26,8058566486255,128,10902,94695800,CLX5
2025-09-24T20:06:50.132608802Z,2025-09-24T20:06:50.132466461Z,160,1,432669,M,B,64.790000000,4,26,8058566480287,128,14464,94695826,CLX5
2025-09-24T20:06:50.260318704Z,2025-09-24T20:06:50.259791059Z,160,1,432669,C,B,64.830000000,1,26,8058566486253,128,15501,94695886,CLX5
2025-09-24T20:06:50.260798625Z,2025-09-24T20:06:50.260640333Z,160,1,432669,A,B,64.830000000,1,26,8058566486391,128,11176,94695914,CLX5
2025-09-24T20:06:50.260827938Z,2025-09-24T20:06:50.260643463Z,160,1,432669,A,B,64.830000000,1,26,8058566486392,128,9902,94695915,CLX5
2025-09-24T20:06:50.260873401Z,2025-09-24T20:06:50.260693611Z,160,1,432669,C,B,64.830000000,1,26,8058566486392,128,11235,94695918,CLX5
2025-09-24T20:06:50.274654217Z,2025-09-24T20:06:50.274537909Z,160,1,432669,C,B,64.830000000,1,26,8058566486391,128,14590,94695928,CLX5
2025-09-24T20:06:51.848938677Z,2025-09-24T20:06:51.848779391Z,160,1,432669,C,B,64.820000000,2,26,8058566486031,128,16051,94696071,CLX5
2025-09-24T20:06:51.848963621Z,2025-09-24T20:06:51.848779831Z,160,1,432669,C,B,64.810000000,2,26,8058566484281,128,10740,94696072,CLX5
2025-09-24T20:06:51.849277724Z,2025-09-24T20:06:51.848796725Z,160,1,432669,A,A,64.840000000,3,26,8058566486470,128,14928,94696083,CLX5
2025-09-24T20:06:51.849321375Z,2025-09-24T20:06:51.848797493Z,160,1,432669,C,B,64.830000000,2,26,8058566485999,128,11586,94696085,CLX5
2025-09-24T20:06:51.849353614Z,2025-09-24T20:06:51.848799049Z,160,1,432669,C,A,64.850000000,1,26,8058566485348,128,10951,94696086,CLX5
2025-09-24T20:06:51.849737117Z,2025-09-24T20:06:51.848850463Z,160,1,432669,C,A,64.840000000,1,26,8058566485388,128,15112,94696104,CLX5
2025-09-24T20:06:51.849977243Z,2025-09-24T20:06:51.849320325Z,160,1,432669,A,A,64.840000000,1,26,8058566486485,128,12183,94696118,CLX5
2025-09-24T20:06:51.850009505Z,2025-09-24T20:06:51.849333247Z,160,1,432669,A,A,64.840000000,1,26,8058566486486,128,11819,94696119,CLX5
2025-09-24T20:06:51.850114247Z,2025-09-24T20:06:51.849436385Z,160,1,432669,A,A,64.840000000,1,26,8058566486487,128,10735,94696124,CLX5
2025-09-24T20:06:51.850203054Z,2025-09-24T20:06:51.849455679Z,160,1,432669,A,B,64.830000000,1,26,8058566486488,128,11417,94696127,CLX5
2025-09-24T20:06:51.850210549Z,2025-09-24T20:06:51.849467065Z,160,1,432669,M,A,64.970000000,1,26,8058565075241,128,10499,94696128,CLX5
2025-09-24T20:06:51.850342093Z,2025-09-24T20:06:51.849618095Z,160,1,432669,T,B,64.840000000,6,26,8058566486491,0,11193,94696135,CLX5
2025-09-24T20:06:51.850342093Z,2025-09-24T20:06:51.849618095Z,160,1,432669,F,A,64.840000000,3,26,8058566486470,0,11193,94696135,CLX5
2025-09-24T20:06:51.850342093Z,2025-09-24T20:06:51.849618095Z,160,1,432669,F,A,64.840000000,1,26,8058566486485,0,11193,94696135,CLX5
2025-09-24T20:06:51.850342093Z,2025-09-24T20:06:51.849618095Z,160,1,432669,F,A,64.840000000,1,26,8058566486486,0,11193,94696135,CLX5
2025-09-24T20:06:51.850342093Z,2025-09-24T20:06:51.849618095Z,160,1,432669,F,A,64.840000000,1,26,8058566486487,0,11193,94696135,CLX5
2025-09-24T20:06:51.850399889Z,2025-09-24T20:06:51.849618095Z,160,1,432669,C,A,64.840000000,3,26,8058566486470,0,14161,94696136,CLX5
2025-09-24T20:06:51.850399889Z,2025-09-24T20:06:51.849618095Z,160,1,432669,C,A,64.840000000,1,26,8058566486485,0,14161,94696136,CLX5
2025-09-24T20:06:51.850399889Z,2025-09-24T20:06:51.849618095Z,160,1,432669,C,A,64.840000000,1,26,8058566486486,0,14161,94696136,CLX5
2025-09-24T20:06:51.850399889Z,2025-09-24T20:06:51.849618095Z,160,1,432669,C,A,64.840000000,1,26,8058566486487,0,14161,94696136,CLX5
2025-09-24T20:06:51.850399889Z,2025-09-24T20:06:51.849618095Z,160,1,432669,C,A,64.840000000,1,26,8058566485350,0,14161,94696136,CLX5
2025-09-24T20:06:51.850399889Z,2025-09-24T20:06:51.849618095Z,160,1,432669,C,A,64.840000000,1,26,8058566486320,128,14161,94696136,CLX5
2025-09-24T20:06:51.850440100Z,2025-09-24T20:06:51.849620313Z,160,1,432669,A,B,64.830000000,1,26,8058566486495,128,11053,94696140,CLX5
2025-09-24T20:06:51.850472154Z,2025-09-24T20:06:51.849622653Z,160,1,432669,A,B,64.830000000,1,26,8058566486496,128,10975,94696141,CLX5
2025-09-24T20:06:51.850604351Z,2025-09-24T20:06:51.849651051Z,160,1,432669,C,B,64.830000000,1,26,8058566486496,128,14498,94696146,CLX5
2025-09-24T20:06:51.850790719Z,2025-09-24T20:06:51.849712469Z,160,1,432669,A,B,64.830000000,2,26,8058566486506,128,11257,94696153,CLX5
2025-09-24T20:06:51.851034655Z,2025-09-24T20:06:51.850161651Z,160,1,432669,A,B,64.830000000,1,26,8058566486512,128,10796,94696167,CLX5
2025-09-24T20:06:51.851063714Z,2025-09-24T20:06:51.850212319Z,160,1,432669,M,A,64.960000000,1,26,8058565075241,128,10264,94696169,CLX5
2025-09-24T20:06:51.851823572Z,2025-09-24T20:06:51.850378785Z,160,1,432669,A,A,64.840000000,1,26,8058566486522,128,10478,94696203,CLX5
2025-09-24T20:06:51.851861655Z,2025-09-24T20:06:51.850409647Z,160,1,432669,A,A,64.850000000,1,26,8058566486523,128,13281,94696206,CLX5
2025-09-24T20:06:51.852069249Z,2025-09-24T20:06:51.850622201Z,160,1,432669,C,A,64.870000000,1,26,8058566485281,128,14511,94696219,CLX5
2025-09-24T20:06:51.852121409Z,2025-09-24T20:06:51.850661847Z,160,1,432669,M,A,66.000000000,3,26,8058566458549,128,11464,94696222,CLX5
2025-09-24T20:06:51.852320511Z,2025-09-24T20:06:51.851060881Z,160,1,432669,C,B,64.830000000,1,26,8058566486512,128,11487,94696229,CLX5
2025-09-24T20:06:51.852826013Z,2025-09-24T20:06:51.851830403Z,160,1,432669,C,A,64.850000000,1,26,8058566486523,128,10682,94696257,CLX5
2025-09-24T20:06:51.853043023Z,2025-09-24T20:06:51.852087057Z,160,1,432669,M,A,64.970000000,1,26,8058565075241,128,10939,94696267,CLX5
2025-09-24T20:06:51.853233438Z,2025-09-24T20:06:51.852189255Z,160,1,432669,A,A,64.840000000,1,26,8058566486531,128,10775,94696277,CLX5
2025-09-24T20:06:51.854091180Z,2025-09-24T20:06:51.852957989Z,160,1,432669,C,A,64.840000000,1,26,8058566486531,128,13130,94696339,CLX5
2025-09-24T20:06:51.854168513Z,2025-09-24T20:06:51.853262449Z,160,1,432669,A,B,64.830000000,1,26,8058566486535,128,11215,94696344,CLX5
2025-09-24T20:06:51.855152961Z,2025-09-24T20:06:51.854632635Z,160,1,432669,M,B,64.830000000,2,26,8058566474936,128,15442,94696414,CLX5
2025-09-24T20:06:51.855454439Z,2025-09-24T20:06:51.855181885Z,160,1,432669,A,B,64.830000000,1,26,8058566486545,128,14607,94696440,CLX5
2025-09-24T20:06:51.855602110Z,2025-09-24T20:06:51.855480663Z,160,1,432669,A,B,64.830000000,1,26,8058566486547,128,11285,94696445,CLX5
2025-09-24T20:06:51.894905782Z,2025-09-24T20:06:51.894772937Z,160,1,432669,A,A,64.870000000,1,26,8058566486573,128,14392,94696507,CLX5
2025-09-24T20:06:51.913027872Z,2025-09-24T20:06:51.912893253Z,160,1,432669,A,B,64.820000000,2,26,8058566486580,128,14366,94696533,CLX5
2025-09-24T20:06:51.913088434Z,2025-09-24T20:06:51.912896881Z,160,1,432669,A,B,64.810000000,2,26,8058566486582,128,10447,94696535,CLX5
2025-09-24T20:06:52.073391551Z,2025-09-24T20:06:52.073118535Z,160,1,432669,T,B,64.840000000,1,26,8058566486663,0,13605,94696722,CLX5
2025-09-24T20:06:52.073391551Z,2025-09-24T20:06:52.073118535Z,160,1,432669,F,A,64.840000000,1,26,8058566486522,0,13605,94696722,CLX5
2025-09-24T20:06:52.073400936Z,2025-09-24T20:06:52.073118535Z,160,1,432669,C,A,64.840000000,1,26,8058566486522,128,10697,94696723,CLX5
2025-09-24T20:06:52.074065459Z,2025-09-24T20:06:52.073930793Z,160,1,432669,C,A,64.870000000,1,26,8058566486573,128,10644,94696753,CLX5
2025-09-24T20:06:52.102093876Z,2025-09-24T20:06:52.101960675Z,160,1,432669,C,B,64.830000000,1,26,8058566486547,128,14479,94696778,CLX5
2025-09-24T20:06:52.102123895Z,2025-09-24T20:06:52.101975497Z,160,1,432669,C,B,64.830000000,1,26,8058566486545,128,11064,94696779,CLX5
2025-09-24T20:06:52.102230611Z,2025-09-24T20:06:52.102122773Z,160,1,432669,C,B,64.830000000,1,26,8058566486535,128,10971,94696781,CLX5
2025-09-24T20:06:52.178610123Z,2025-09-24T20:06:52.178307719Z,160,1,432669,T,A,64.830000000,1,26,8058566486697,0,13743,94696807,CLX5
2025-09-24T20:06:52.178610123Z,2025-09-24T20:06:52.178307719Z,160,1,432669,F,B,64.830000000,1,26,8058566470449,0,13743,94696807,CLX5
2025-09-24T20:06:52.178620214Z,2025-09-24T20:06:52.178307719Z,160,1,432669,C,B,64.830000000,1,26,8058566470449,128,11695,94696808,CLX5
2025-09-24T20:06:52.178791123Z,2025-09-24T20:06:52.178589313Z,160,1,432669,A,A,64.840000000,2,26,8058566486699,128,9571,94696810,CLX5
2025-09-24T20:06:52.179096264Z,2025-09-24T20:06:52.178803307Z,160,1,432669,T,B,64.840000000,2,26,8058566486702,0,14116,94696820,CLX5
2025-09-24T20:06:52.179096264Z,2025-09-24T20:06:52.178803307Z,160,1,432669,F,A,64.840000000,2,26,8058566486699,0,14116,94696820,CLX5
2025-09-24T20:06:52.179105587Z,2025-09-24T20:06:52.178803307Z,160,1,432669,C,A,64.840000000,2,26,8058566486699,128,11012,94696821,CLX5
2025-09-24T20:06:52.179462021Z,2025-09-24T20:06:52.179341803Z,160,1,432669,A,A,64.870000000,1,26,8058566486707,128,10571,94696837,CLX5
2025-09-24T20:06:52.179706232Z,2025-09-24T20:06:52.179585001Z,160,1,432669,A,B,64.830000000,1,26,8058566486710,128,11321,94696842,CLX5
2025-09-24T20:06:52.179944913Z,2025-09-24T20:06:52.179829041Z,160,1,432669,A,B,64.810000000,1,26,8058566486711,128,14138,94696843,CLX5
2025-09-24T20:06:52.179970909Z,2025-09-24T20:06:52.179835413Z,160,1,432669,C,B,64.830000000,1,26,8058566486710,128,10934,94696844,CLX5
2025-09-24T20:06:52.180100502Z,2025-09-24T20:06:52.179983939Z,160,1,432669,A,B,64.830000000,1,26,8058566486712,128,15156,94696845,CLX5
2025-09-24T20:06:52.180605904Z,2025-09-24T20:06:52.180471061Z,160,1,432669,M,B,64.350000000,20,26,8058565370645,128,21873,94696853,CLX5
2025-09-24T20:06:52.189291920Z,2025-09-24T20:06:52.189154779Z,160,1,432669,C,B,64.830000000,1,26,8058566486712,128,12028,94696866,CLX5
2025-09-24T20:06:52.362994739Z,2025-09-24T20:06:52.362858059Z,160,1,432669,C,A,64.870000000,1,26,8058566486707,128,13744,94696976,CLX5
2025-09-24T20:06:52.363157869Z,2025-09-24T20:06:52.363043349Z,160,1,432669,A,A,64.870000000,1,26,8058566486759,128,13762,94696977,CLX5
2025-09-24T20:06:52.541734849Z,2025-09-24T20:06:52.541596107Z,160,1,432669,A,A,64.860000000,1,26,8058566486797,128,14325,94697037,CLX5
2025-09-24T20:06:52.854608073Z,2025-09-24T20:06:52.854456959Z,160,1,432669,M,B,64.810000000,4,26,8058566480287,128,14532,94697064,CLX5
2025-09-24T20:06:53.647932851Z,2025-09-24T20:06:53.647782459Z,160,1,432669,A,A,64.860000000,1,26,8058566486818,128,15803,94697090,CLX5
2025-09-24T20:06:54.677186958Z,2025-09-24T20:06:54.676947027Z,160,1,432669,A,A,64.840000000,2,26,8058566486840,128,12680,94697194,CLX5
2025-09-24T20:06:54.677300017Z,2025-09-24T20:06:54.676967013Z,160,1,432669,C,B,64.810000000,1,26,8058566486711,128,14228,94697200,CLX5
2025-09-24T20:06:54.677553613Z,2025-09-24T20:06:54.677206235Z,160,1,432669,T,B,64.840000000,2,26,8058566486842,0,15437,94697213,CLX5
2025-09-24T20:06:54.677553613Z,2025-09-24T20:06:54.677206235Z,160,1,432669,F,A,64.840000000,2,26,8058566486840,0,15437,94697213,CLX5
2025-09-24T20:06:54.677553613Z,2025-09-24T20:06:54.677206235Z,160,1,432669,C,A,64.840000000,2,26,8058566486840,128,15437,94697213,CLX5
2025-09-24T20:06:54.678120175Z,2025-09-24T20:06:54.677580657Z,160,1,432669,A,B,64.830000000,1,26,8058566486853,128,10665,94697246,CLX5
2025-09-24T20:06:54.678320267Z,2025-09-24T20:06:54.677796801Z,160,1,432669,A,A,64.870000000,1,26,8058566486856,128,10746,94697258,CLX5
2025-09-24T20:06:54.678505361Z,2025-09-24T20:06:54.678011255Z,160,1,432669,C,B,64.830000000,1,26,8058566486853,128,11584,94697266,CLX5
2025-09-24T20:06:54.678805072Z,2025-09-24T20:06:54.678216495Z,160,1,432669,A,B,64.830000000,1,26,8058566486869,128,14729,94697284,CLX5
2025-09-24T20:06:54.679448046Z,2025-09-24T20:06:54.678992811Z,160,1,432669,C,B,64.830000000,1,26,8058566486869,128,11176,94697323,CLX5
2025-09-24T20:06:54.853000417Z,2025-09-24T20:06:54.852871955Z,160,1,432669,C,A,64.870000000,1,26,8058566486856,128,14148,94697389,CLX5
2025-09-24T20:06:55.546209770Z,2025-09-24T20:06:55.546069953Z,160,1,432669,A,B,62.870000000,1,26,8058566486901,128,14473,94697429,CLX5
2025-09-24T20:06:55.839998558Z,2025-09-24T20:06:55.839852855Z,160,1,432669,M,B,64.790000000,4,26,8058566480287,128,14379,94697432,CLX5
2025-09-24T20:06:59.686068086Z,2025-09-24T20:06:59.685596613Z,160,1,432669,A,B,64.840000000,3,26,8058566486967,128,9760,94697622,CLX5
2025-09-24T20:06:59.687878582Z,2025-09-24T20:06:59.685837469Z,160,1,432669,M,B,64.830000000,1,26,8058566484090,128,9860,94697719,CLX5
2025-09-24T20:06:59.687940157Z,2025-09-24T20:06:59.685843285Z,160,1,432669,A,B,64.830000000,1,26,8058566487008,128,10787,94697721,CLX5
2025-09-24T20:06:59.688209004Z,2025-09-24T20:06:59.686078531Z,160,1,432669,A,B,64.840000000,1,26,8058566487010,128,14425,94697735,CLX5
2025-09-24T20:06:59.688233363Z,2025-09-24T20:06:59.686091337Z,160,1,432669,C,B,64.820000000,1,26,8058566485317,128,9968,94697737,CLX5
2025-09-24T20:06:59.688278911Z,2025-09-24T20:06:59.686098193Z,160,1,432669,A,B,64.840000000,1,26,8058566487011,128,14529,94697738,CLX5
2025-09-24T20:06:59.689113238Z,2025-09-24T20:06:59.686423655Z,160,1,432669,A,B,64.810000000,1,26,8058566487026,128,14108,94697788,CLX5
2025-09-24T20:06:59.691022371Z,2025-09-24T20:06:59.687465843Z,160,1,432669,A,B,64.840000000,1,26,8058566487045,128,17313,94697910,CLX5
2025-09-24T20:06:59.691032846Z,2025-09-24T20:06:59.687466931Z,160,1,432669,C,A,64.870000000,2,26,8058566484913,128,9605,94697911,CLX5
2025-09-24T20:06:59.691181423Z,2025-09-24T20:06:59.687471435Z,160,1,432669,A,B,64.840000000,1,26,8058566487046,128,10591,94697919,CLX5
2025-09-24T20:06:59.693046720Z,2025-09-24T20:06:59.689579939Z,160,1,432669,M,B,64.830000000,2,26,8058566463703,128,13825,94698025,CLX5
2025-09-24T20:06:59.693287452Z,2025-09-24T20:06:59.689948411Z,160,1,432669,C,B,64.830000000,1,26,8058566487008,128,10656,94698036,CLX5
2025-09-24T20:06:59.694763248Z,2025-09-24T20:06:59.692298979Z,160,1,432669,A,B,64.830000000,2,26,8058566487106,128,11606,94698125,CLX5
2025-09-24T20:06:59.695368592Z,2025-09-24T20:06:59.693111501Z,160,1,432669,A,B,64.840000000,1,26,8058566487117,128,11837,94698155,CLX5
2025-09-24T20:06:59.695429614Z,2025-09-24T20:06:59.693112697Z,160,1,432669,A,B,64.840000000,1,26,8058566487118,128,12118,94698158,CLX5
2025-09-24T20:06:59.696085023Z,2025-09-24T20:06:59.693133529Z,160,1,432669,C,A,64.850000000,1,26,8058566484008,128,11219,94698218,CLX5
2025-09-24T20:06:59.696240842Z,2025-09-24T20:06:59.693159409Z,160,1,432669,A,B,64.840000000,2,26,8058566487128,128,13982,94698229,CLX5
2025-09-24T20:06:59.696554822Z,2025-09-24T20:06:59.693526189Z,160,1,432669,A,B,64.840000000,1,26,8058566487131,128,17169,94698247,CLX5
2025-09-24T20:06:59.698373845Z,2025-09-24T20:06:59.695242709Z,160,1,432669,C,B,64.840000000,1,26,8058566487131,128,12559,94698356,CLX5
2025-09-24T20:06:59.698407655Z,2025-09-24T20:06:59.695246147Z,160,1,432669,C,B,64.840000000,2,26,8058566487128,128,11569,94698357,CLX5
2025-09-24T20:06:59.698727656Z,2025-09-24T20:06:59.696111683Z,160,1,432669,A,B,64.830000000,1,26,8058566487171,128,11040,94698379,CLX5
2025-09-24T20:06:59.699101652Z,2025-09-24T20:06:59.697361375Z,160,1,432669,A,B,64.840000000,1,26,8058566487182,128,11977,94698401,CLX5
2025-09-24T20:06:59.699383648Z,2025-09-24T20:06:59.697641049Z,160,1,432669,C,B,64.840000000,1,26,8058566487182,128,11167,94698416,CLX5
2025-09-24T20:06:59.699985828Z,2025-09-24T20:06:59.698385611Z,160,1,432669,A,B,64.840000000,1,26,8058566487201,128,10901,94698452,CLX5
2025-09-24T20:06:59.700036405Z,2025-09-24T20:06:59.698420073Z,160,1,432669,C,B,64.840000000,1,26,8058566487201,128,11847,94698454,CLX5
2025-09-24T20:06:59.700176642Z,2025-09-24T20:06:59.698865207Z,160,1,432669,M,B,64.830000000,1,26,8058566268475,128,11687,94698463,CLX5
2025-09-24T20:06:59.700540256Z,2025-09-24T20:06:59.699010465Z,160,1,432669,C,B,64.830000000,2,26,8058566487106,128,10826,94698486,CLX5
2025-09-24T20:06:59.733136760Z,2025-09-24T20:06:59.733002703Z,160,1,432669,C,B,64.840000000,1,26,8058566487118,128,15960,94698622,CLX5
2025-09-24T20:06:59.744915572Z,2025-09-24T20:06:59.744785451Z,160,1,432669,C,B,64.840000000,1,26,8058566487117,128,16359,94698638,CLX5
2025-09-24T20:06:59.752925569Z,2025-09-24T20:06:59.752802825Z,160,1,432669,C,A,64.850000000,1,26,8058566398848,128,13775,94698650,CLX5
2025-09-24T20:06:59.753077817Z,2025-09-24T20:06:59.752821219Z,160,1,432669,C,B,64.840000000,1,26,8058566487045,128,12621,94698653,CLX5
2025-09-24T20:06:59.757633055Z,2025-09-24T20:06:59.757505505Z,160,1,432669,A,A,64.890000000,2,26,8058566487282,128,14186,94698661,CLX5
2025-09-24T20:06:59.758017395Z,2025-09-24T20:06:59.757893673Z,160,1,432669,A,A,64.850000000,1,26,8058566487284,128,14608,94698666,CLX5
2025-09-24T20:07:00.017724022Z,2025-09-24T20:07:00.017436019Z,160,1,432669,T,A,64.840000000,1,26,8058566487413,0,13495,94698894,CLX5
2025-09-24T20:07:00.017724022Z,2025-09-24T20:07:00.017436019Z,160,1,432669,F,B,64.840000000,1,26,8058566486967,0,13495,94698894,CLX5
2025-09-24T20:07:00.017736056Z,2025-09-24T20:07:00.017436019Z,160,1,432669,M,B,64.840000000,2,26,8058566486967,128,13118,94698895,CLX5
2025-09-24T20:07:00.028038935Z,2025-09-24T20:07:00.027888689Z,160,1,432669,A,B,64.840000000,1,26,8058566487417,128,17007,94698915,CLX5
2025-09-24T20:07:00.098914297Z,2025-09-24T20:07:00.098762995Z,160,1,432669,A,A,64.850000000,1,26,8058566487427,128,15216,94698940,CLX5
2025-09-24T20:07:00.758638835Z,2025-09-24T20:07:00.758498491Z,160,1,432669,C,B,64.840000000,1,26,8058566487046,128,16096,94699047,CLX5
2025-09-24T20:07:01.714347859Z,2025-09-24T20:07:01.714164427Z,160,1,432669,A,B,64.790000000,1,26,8058566487491,128,19884,94699068,CLX5
2025-09-24T20:07:02.100526311Z,2025-09-24T20:07:02.100337547Z,160,1,432669,M,B,64.840000000,1,26,8058566469318,128,21502,94699069,CLX5
2025-09-24T20:07:02.100728614Z,2025-09-24T20:07:02.100580417Z,160,1,432669,C,A,64.860000000,1,26,8058566486818,128,17562,94699070,CLX5
2025-09-24T20:07:02.100891568Z,2025-09-24T20:07:02.100771929Z,160,1,432669,C,A,64.860000000,1,26,8058566486797,128,14137,94699071,CLX5
2025-09-24T20:07:02.277212968Z,2025-09-24T20:07:02.277068227Z,160,1,432669,M,B,64.830000000,1,26,8058565558066,128,14489,94699073,CLX5
2025-09-24T20:07:05.558414261Z,2025-09-24T20:07:05.558257995Z,160,1,432669,M,B,64.800000000,4,26,8058566480287,128,23616,94699137,CLX5
2025-09-24T20:07:05.988740818Z,2025-09-24T20:07:05.988616505Z,160,1,432669,A,A,64.850000000,1,26,8058566487513,128,13501,94699148,CLX5
2025-09-24T20:07:07.397994081Z,2025-09-24T20:07:07.397720497Z,160,1,432669,C,A,64.880000000,1,26,8058566416698,128,13187,94699170,CLX5
2025-09-24T20:07:07.398023701Z,2025-09-24T20:07:07.397720649Z,160,1,432669,C,A,64.890000000,1,26,8058566459746,128,15720,94699171,CLX5
2025-09-24T20:07:07.398129995Z,2025-09-24T20:07:07.397845071Z,160,1,432669,A,B,64.840000000,1,26,8058566487521,128,13885,94699174,CLX5
2025-09-24T20:07:07.398329656Z,2025-09-24T20:07:07.398139603Z,160,1,432669,C,A,64.850000000,1,26,8058566487513,128,18583,94699183,CLX5
2025-09-24T20:07:07.398363854Z,2025-09-24T20:07:07.398224923Z,160,1,432669,A,B,64.840000000,1,26,8058566487524,128,12723,94699186,CLX5
2025-09-24T20:07:07.413068285Z,2025-09-24T20:07:07.412931399Z,160,1,432669,A,A,64.890000000,1,26,8058566487525,128,17012,94699197,CLX5
2025-09-24T20:07:08.231788511Z,2025-09-24T20:07:08.231628031Z,160,1,432669,M,B,64.810000000,4,26,8058566480287,128,21693,94699228,CLX5
2025-09-24T20:07:08.923082952Z,2025-09-24T20:07:08.922937613Z,160,1,432669,A,A,64.910000000,1,26,8058566487547,128,21969,94699239,CLX5
2025-09-24T20:07:09.134284619Z,2025-09-24T20:07:09.134135551Z,160,1,432669,A,A,64.860000000,1,26,8058566487548,128,21844,94699240,CLX5
2025-09-24T20:07:10.170272011Z,2025-09-24T20:07:10.170113527Z,160,1,432669,C,B,64.760000000,1,26,8058566370942,128,17304,94699244,CLX5
2025-09-24T20:07:10.170453626Z,2025-09-24T20:07:10.170321415Z,160,1,432669,C,A,64.860000000,1,26,8058566487548,128,18125,94699245,CLX5
2025-09-24T20:07:10.543106202Z,2025-09-24T20:07:10.542970251Z,160,1,432669,C,B,64.840000000,1,26,8058566487524,128,20085,94699250,CLX5
2025-09-24T20:07:10.543357225Z,2025-09-24T20:07:10.543180731Z,160,1,432669,C,B,64.840000000,1,26,8058566487521,128,14754,94699255,CLX5
2025-09-24T20:07:10.543541143Z,2025-09-24T20:07:10.543366541Z,160,1,432669,A,B,64.840000000,1,26,8058566487556,128,19623,94699260,CLX5
2025-09-24T20:07:10.543608524Z,2025-09-24T20:07:10.543406743Z,160,1,432669,C,B,64.840000000,1,26,8058566487556,128,13556,94699263,CLX5
2025-09-24T20:07:10.543663196Z,2025-09-24T20:07:10.543505313Z,160,1,432669,A,A,64.850000000,1,26,8058566487557,128,14937,94699266,CLX5
2025-09-24T20:07:10.543691242Z,2025-09-24T20:07:10.543550239Z,160,1,432669,C,A,64.850000000,1,26,8058566487557,128,13056,94699267,CLX5
2025-09-24T20:07:10.672630848Z,2025-09-24T20:07:10.672490903Z,160,1,432669,M,B,64.830000000,4,26,8058566480287,128,18814,94699361,CLX5
2025-09-24T20:07:11.231846765Z,2025-09-24T20:07:11.231403529Z,160,1,432669,T,N,64.840000000,1,26,0,0,17283,94699384,CLX5
2025-09-24T20:07:11.231846765Z,2025-09-24T20:07:11.231403529Z,160,1,432669,F,N,64.840000000,1,26,8058566486967,0,17283,94699384,CLX5
2025-09-24T20:07:11.231866817Z,2025-09-24T20:07:11.231403529Z,160,1,432669,M,B,64.840000000,1,26,8058566486967,128,14272,94699385,CLX5
2025-09-24T20:07:11.232190688Z,2025-09-24T20:07:11.231893413Z,160,1,432669,A,B,64.840000000,1,26,8058566487594,128,16404,94699399,CLX5
2025-09-24T20:07:11.232476791Z,2025-09-24T20:07:11.232194225Z,160,1,432669,A,B,64.840000000,1,26,8058566487595,128,11921,94699409,CLX5
2025-09-24T20:07:11.242154651Z,2025-09-24T20:07:11.242007681Z,160,1,432669,A,B,64.840000000,1,26,8058566487605,128,15859,94699454,CLX5
2025-09-24T20:07:11.346593460Z,2025-09-24T20:07:11.346442893Z,160,1,432669,A,A,64.860000000,1,26,8058566487613,128,14393,94699477,CLX5
2025-09-24T20:07:11.405359210Z,2025-09-24T20:07:11.405216589Z,160,1,432669,A,B,64.820000000,1,26,8058566487615,128,14160,94699480,CLX5
2025-09-24T20:07:13.054844527Z,2025-09-24T20:07:13.054691487Z,160,1,432669,M,B,64.810000000,4,26,8058566480287,128,17753,94699507,CLX5
2025-09-24T20:07:13.055032232Z,2025-09-24T20:07:13.054897667Z,160,1,432669,C,A,64.860000000,1,26,8058566487613,128,16360,94699508,CLX5
2025-09-24T20:07:13.558873907Z,2025-09-24T20:07:13.558730261Z,160,1,432669,A,A,64.860000000,1,26,8058566487623,128,17632,94699510,CLX5
2025-09-24T20:07:15.016828104Z,2025-09-24T20:07:15.016687771Z,160,1,432669,C,B,64.840000000,1,26,8058566487595,128,20228,94699517,CLX5
2025-09-24T20:07:15.016858937Z,2025-09-24T20:07:15.016693647Z,160,1,432669,C,B,64.840000000,1,26,8058566487594,128,14697,94699518,CLX5
2025-09-24T20:07:15.016999896Z,2025-09-24T20:07:15.016879129Z,160,1,432669,C,A,64.860000000,1,26,8058566487623,128,16008,94699520,CLX5
2025-09-24T20:07:15.017628940Z,2025-09-24T20:07:15.017502603Z,160,1,432669,A,B,64.840000000,1,26,8058566487626,128,17833,94699524,CLX5
2025-09-24T20:07:15.719671221Z,2025-09-24T20:07:15.719526167Z,160,1,432669,M,B,64.830000000,4,26,8058566480287,128,15515,94699526,CLX5
2025-09-24T20:07:16.475975568Z,2025-09-24T20:07:16.475537389Z,160,1,432669,T,N,64.840000000,1,26,0,0,21058,94699527,CLX5
2025-09-24T20:07:16.475975568Z,2025-09-24T20:07:16.475537389Z,160,1,432669,F,N,64.840000000,1,26,8058566486967,0,21058,94699527,CLX5
2025-09-24T20:07:16.475987402Z,2025-09-24T20:07:16.475537389Z,160,1,432669,C,B,64.840000000,1,26,8058566486967,128,13326,94699528,CLX5
2025-09-24T20:07:16.486221524Z,2025-09-24T20:07:16.486072541Z,160,1,432669,A,B,64.840000000,1,26,8058566487629,128,13769,94699541,CLX5
2025-09-24T20:07:16.877417586Z,2025-09-24T20:07:16.877233257Z,160,1,432669,A,A,64.860000000,1,26,8058566487633,128,23240,94699560,CLX5
2025-09-24T20:07:17.332648928Z,2025-09-24T20:07:17.332203835Z,160,1,432669,T,A,64.840000000,7,26,8058566487634,0,24893,94699561,CLX5
